dataset,user,history_n_baskets,target_basket_size,target_repeat_fraction,target_last_jaccard,target_novelty_fraction,target_popularity_profile,target_neighbor_support,target_transition_strength,target_relational_strength,target_personal_frequency,target_personal_recency_score
dunnhumby,2652,5,2,0.5,0.0,0.5,0.9431303472571717,0.07500000000000001,0.00671274008630353,0.00941408125589986,0.1,0.1
dunnhumby,20243,5,29,0.4827586206896552,0.1891891891891892,0.5172413793103448,0.7311490203564549,0.12241379310344827,0.019658497882812608,0.0405642445847015,0.2413793103448276,0.32126436781609197
dunnhumby,2473,26,18,0.6111111111111112,0.07142857142857142,0.38888888888888884,0.7511882793714703,0.125,0.02611942291275409,0.05620398299476933,0.11538461538461539,0.2013888888888889
dunnhumby,7664,9,3,0.6666666666666666,0.25,0.33333333333333337,0.9635967119610803,0.3666666666666667,0.04378918555485207,0.042373285910118075,0.2962962962962963,0.4444444444444444
dunnhumby,3390,4,2,0.0,0.0,1.0,0.9385379969803724,0.125,0.023672824383061578,0.12128536210642005,0.0,0.0
dunnhumby,9481,7,17,0.6470588235294118,0.13333333333333333,0.3529411764705882,0.7751709642085319,0.09705882352941177,0.01903617807899985,0.0438838371139531,0.2436974789915966,0.3750700280112045
dunnhumby,15854,7,13,0.23076923076923078,0.0,0.7692307692307692,0.5529499438658976,0.05,0.0108188274090501,0.02329970052241543,0.04395604395604395,0.05384615384615384
dunnhumby,1337,8,1,1.0,0.0,0.0,0.8624811273276296,0.75,0.0,0.0,0.25,0.5
dunnhumby,813,11,4,0.75,0.0,0.25,0.8307750377453448,0.25,0.01359071319567426,0.04896947686769324,0.18181818181818182,0.1840277777777778
dunnhumby,5206,6,4,1.0,0.0,0.0,0.8653749370910921,0.36250000000000004,0.003978543546028845,0.03500388881657408,0.3333333333333333,0.41666666666666663
dunnhumby,2860,32,7,0.7142857142857143,0.1111111111111111,0.2857142857142857,0.7731864260550723,0.17857142857142858,0.01872729609280725,0.04137001921065946,0.22321428571428573,0.2571428571428572
dunnhumby,2113,2,3,0.0,0.0,1.0,0.8894061399094112,0.0,0.024364006500014194,0.09465955684885753,0.0,0.0
dunnhumby,17036,4,3,0.3333333333333333,0.0,0.6666666666666667,0.5991024995806072,0.09999999999999999,0.008264119493346406,0.02621172980340598,0.16666666666666666,0.16666666666666666
dunnhumby,18824,3,4,0.75,0.14285714285714285,0.25,0.618237292400604,0.4375,0.06212405238950694,0.24079830396821808,0.41666666666666663,0.4583333333333333
dunnhumby,11642,15,3,0.3333333333333333,0.0,0.6666666666666667,0.8140832075155174,0.08333333333333333,0.014683914837041701,0.014113847065681882,0.06666666666666667,0.16666666666666666
dunnhumby,9446,8,11,0.6363636363636364,0.058823529411764705,0.36363636363636365,0.8266001738573454,0.059090909090909104,0.019300639773916686,0.050233691578536306,0.125,0.2288961038961039
dunnhumby,9879,8,20,0.75,0.2,0.25,0.7337065928535481,0.13999999999999999,0.02024753595080133,0.04783725479858903,0.29375,0.585
dunnhumby,632,14,15,0.6,0.24,0.4,0.8414695520885757,0.12666666666666665,0.01819998311141962,0.05258850310220486,0.07619047619047618,0.45606060606060606
dunnhumby,8572,7,4,0.5,0.1,0.5,0.6826874685455461,0.1875,0.020309251058410895,0.0549625267993185,0.25,0.375
dunnhumby,14801,7,2,0.5,0.125,0.5,0.796804227478611,0.225,0.020397828147277447,0.005533874166023427,0.2857142857142857,0.5
dunnhumby,16272,7,1,0.0,0.0,1.0,0.26874685455460495,0.0,0.0,0.0,0.0,0.0
dunnhumby,18635,5,1,0.0,0.0,1.0,0.8862606945143432,0.0,0.010010636599111276,0.0,0.0,0.0
dunnhumby,11633,7,16,0.0625,0.0,0.9375,0.7073477604428787,0.0375,0.013816104415256231,0.019199841915313858,0.008928571428571428,0.010416666666666666
dunnhumby,640,3,1,1.0,0.2,0.0,0.9997483643683945,0.25,0.00894362686708564,0.0,0.3333333333333333,1.0
dunnhumby,12947,31,2,0.5,0.0,0.5,0.844677906391545,0.1,0.014279147034936542,0.028068466977042152,0.08064516129032258,0.05
dunnhumby,9003,8,10,0.8,0.15,0.19999999999999996,0.8151736285858078,0.21000000000000002,0.02016904538591638,0.055386049956908025,0.225,0.48428571428571426
dunnhumby,12332,9,17,0.7647058823529411,0.24242424242424243,0.23529411764705888,0.7935329642677403,0.10588235294117648,0.022187085314618125,0.04866604268958204,0.3529411764705883,0.5509803921568628
dunnhumby,16883,7,3,0.3333333333333333,0.0,0.6666666666666667,0.8594195604764301,0.016666666666666666,0.01888072383389598,0.03215694751631577,0.047619047619047616,0.16666666666666666
dunnhumby,21997,3,2,0.0,0.0,1.0,0.8593356819325617,0.0,0.006326972543514356,0.0,0.0,0.0
dunnhumby,10871,6,8,0.375,0.05263157894736842,0.625,0.7544350780070458,0.09999999999999999,0.01069725697016389,0.0404883615782668,0.14583333333333331,0.21875
dunnhumby,19927,4,3,0.3333333333333333,0.0,0.6666666666666667,0.8865962086898173,0.08333333333333333,0.020602797419361593,0.21604924617238153,0.08333333333333333,0.1111111111111111
dunnhumby,16944,2,1,1.0,1.0,0.0,0.6117262204328133,1.0,0.0,0.0,1.0,1.0
dunnhumby,11180,6,10,0.5,0.08333333333333333,0.5,0.5374182184197281,0.26999999999999996,0.036211680699530305,0.11624616125200238,0.21666666666666665,0.2533333333333333
dunnhumby,13639,2,8,0.125,0.0,0.875,0.6586248112732762,0.0125,0.009358816181389448,0.011178823792834493,0.0625,0.0625
dunnhumby,11473,9,4,0.0,0.0,1.0,0.7314418721690991,0.0,0.015173223228207817,0.006352374896949039,0.0,0.0
dunnhumby,809,13,7,0.2857142857142857,0.18181818181818182,0.7142857142857143,0.8999388884894673,0.14285714285714285,0.025876271344979378,0.05210163945496598,0.12087912087912088,0.2857142857142857
dunnhumby,2826,12,1,1.0,0.1,0.0,0.9997483643683945,0.4,0.01448645729786068,0.0,0.5,1.0
dunnhumby,20140,6,2,0.0,0.0,1.0,0.6296552591847006,0.0,0.00473982931873135,0.0,0.0,0.0
dunnhumby,19577,8,1,0.0,0.0,1.0,0.5483140412682436,0.0,0.0,0.0,0.0,0.0
dunnhumby,15292,15,4,0.5,0.125,0.5,0.9231882234524409,0.1375,0.014924764394204374,0.04044414843906504,0.13333333333333333,0.2857142857142857
dunnhumby,17542,9,5,0.6,0.0,0.4,0.8580020130850528,0.20999999999999996,0.026649795855136764,0.05029183592847493,0.17777777777777776,0.17333333333333334
dunnhumby,19338,10,3,0.3333333333333333,0.0,0.6666666666666667,0.4080271766482135,0.016666666666666666,0.007669307428301324,0.04435123186902575,0.03333333333333333,0.16666666666666666
dunnhumby,10327,2,1,1.0,0.5,0.0,0.6117262204328133,0.25,0.024744967024015803,0.0,0.5,1.0
dunnhumby,10092,8,1,1.0,0.0,0.0,0.49899345747357826,0.05,0.013244757892940417,0.0,0.25,0.5
dunnhumby,3036,25,2,0.0,0.0,1.0,0.9492954202315048,0.0,0.019921555079278244,0.07816400861520058,0.0,0.0
dunnhumby,6965,33,5,1.0,0.0,0.0,0.9314796175138399,0.2,0.019352688599975684,0.11032407216029565,0.2909090909090909,0.3032380952380952
dunnhumby,19964,2,11,0.09090909090909091,0.0,0.9090909090909091,0.9442398316328865,0.05,0.017930945575026686,0.059882249925480864,0.045454545454545456,0.045454545454545456
dunnhumby,17272,3,16,0.125,0.07692307692307693,0.875,0.7714440739808757,0.034375,0.012546777137850476,0.024044248437328067,0.041666666666666664,0.125
dunnhumby,8832,4,5,0.2,0.14285714285714285,0.8,0.6409159536990438,0.08,0.013142303992425636,0.025203293132838374,0.1,0.2
dunnhumby,17644,4,13,0.3076923076923077,0.07142857142857142,0.6923076923076923,0.7924586736866556,0.08461538461538462,0.019290137287167625,0.03287972112561466,0.21153846153846154,0.17948717948717946
dunnhumby,3604,33,2,0.0,0.0,1.0,0.3666331152491193,0.0,0.020113871626571498,0.07741283016500733,0.0,0.0
dunnhumby,139,4,2,0.0,0.0,1.0,0.6391545042778057,0.025,0.010163600697883537,0.024535829368186643,0.0,0.0
dunnhumby,12458,7,7,0.7142857142857143,0.2857142857142857,0.2857142857142857,0.6800093464663168,0.10714285714285712,0.026604001213462188,0.0427296542099325,0.42857142857142855,0.6428571428571429
dunnhumby,5321,4,15,0.2,0.0,0.8,0.7826455292736118,0.07333333333333333,0.012163575825830244,0.04391325987237337,0.08333333333333333,0.08888888888888888
dunnhumby,2749,14,14,0.42857142857142855,0.08695652173913043,0.5714285714285714,0.6823819109928823,0.0642857142857143,0.019362374058499086,0.031943729618828284,0.07653061224489795,0.18174603174603174
dunnhumby,13237,11,1,0.0,0.0,1.0,0.20961248112732764,0.1,0.19385802150750633,0.0,0.0,0.0
dunnhumby,20867,3,1,0.0,0.0,1.0,0.9308002013085053,0.05,0.0,0.0,0.0,0.0
dunnhumby,1037,15,4,0.5,0.125,0.5,0.5678787116255662,0.225,0.016798609643910223,0.015226193641152061,0.21666666666666667,0.2777777777777778
dunnhumby,137,16,21,0.7619047619047619,0.0,0.23809523809523814,0.7213434946197905,0.08095238095238096,0.020880988819007632,0.04944604517791848,0.13988095238095238,0.19692159692159694
dunnhumby,13494,3,8,0.5,0.14285714285714285,0.5,0.8196873427277303,0.19375,0.02607998070997659,0.05732529628867196,0.375,0.4375
dunnhumby,19764,5,1,1.0,0.0,0.0,0.28535480624056364,0.1,0.0046898606990395586,0.0,0.2,0.25
dunnhumby,14056,6,5,0.4,0.09090909090909091,0.6,0.4682184197282336,0.02,0.009420228043412509,0.06429123172235643,0.13333333333333333,0.3
dunnhumby,21436,4,14,0.21428571428571427,0.08333333333333333,0.7857142857142857,0.7860018692932634,0.06785714285714287,0.013688443558366745,0.036748096577946206,0.08928571428571429,0.16071428571428573
dunnhumby,20254,6,3,0.6666666666666666,0.4,0.33333333333333337,0.9664066431806743,0.26666666666666666,0.021729833197168535,0.067499157389023,0.3333333333333333,0.6666666666666666
dunnhumby,13470,18,1,1.0,0.0,0.0,0.4620030196275793,0.0,0.010219682394650468,0.0,0.05555555555555555,0.07142857142857142
dunnhumby,8489,3,1,0.0,0.0,1.0,0.7131353799698037,0.0,0.001062317986120882,0.0,0.0,0.0
dunnhumby,21820,5,2,0.0,0.0,1.0,0.8868897835933569,0.0,0.0,0.09706418921889662,0.0,0.0
dunnhumby,5239,2,9,0.3333333333333333,0.17647058823529413,0.6666666666666667,0.6350863949001846,0.08333333333333333,0.010174894146251457,0.021373349367849386,0.2222222222222222,0.3333333333333333
dunnhumby,22177,5,7,0.14285714285714285,0.0,0.8571428571428572,0.6200661442231649,0.05714285714285714,0.015988365230871143,0.055203444572096694,0.028571428571428574,0.028571428571428574
dunnhumby,20172,3,1,1.0,1.0,0.0,0.9003522898842476,0.15,0.0,0.0,0.3333333333333333,1.0
dunnhumby,12791,12,3,0.3333333333333333,0.0,0.6666666666666667,0.34566347928199964,0.03333333333333333,0.0,0.0,0.027777777777777776,0.1111111111111111
dunnhumby,2425,16,6,0.5,0.0,0.5,0.8160543532964267,0.024999999999999998,0.002212204404574975,0.03447225820067847,0.041666666666666664,0.12777777777777777
dunnhumby,6949,13,7,0.42857142857142855,0.0,0.5714285714285714,0.8650334315910561,0.1357142857142857,0.02303836453004959,0.05521924662142443,0.0989010989010989,0.11904761904761904
dunnhumby,17545,3,2,0.0,0.0,1.0,0.7677403120281832,0.025,0.005018533269023264,0.003084854150225513,0.0,0.0
dunnhumby,10929,5,19,0.42105263157894735,0.11764705882352941,0.5789473684210527,0.8272455169125632,0.12105263157894738,0.01950466298274887,0.04614015567311867,0.2210526315789474,0.3
dunnhumby,18990,2,3,0.0,0.0,1.0,0.49953866800872343,0.016666666666666666,0.01489198588630065,0.1351886816804902,0.0,0.0
dunnhumby,4898,22,9,0.3333333333333333,0.0,0.6666666666666667,0.7043001733489906,0.11666666666666667,0.023305425800398225,0.04305740342064532,0.10101010101010101,0.05185185185185185
dunnhumby,17460,4,6,0.5,0.14285714285714285,0.5,0.7353841637309175,0.19166666666666665,0.10519854974112068,0.11209821823493053,0.16666666666666666,0.3333333333333333
dunnhumby,3653,10,14,0.42857142857142855,0.0,0.5714285714285714,0.6013732115896182,0.08928571428571429,0.011489910477549133,0.03505338236212034,0.05714285714285715,0.07023809523809524
dunnhumby,17626,7,1,0.0,0.0,1.0,0.25176144942123807,0.0,0.006860666382485353,0.0,0.0,0.0
dunnhumby,8052,6,17,0.4117647058823529,0.0,0.5882352941176471,0.6988069510642707,0.03529411764705882,0.017680946320332742,0.04249640160146835,0.06862745098039215,0.08431372549019607
dunnhumby,15478,13,8,0.125,0.0,0.875,0.7816117262204328,0.05,0.00865251773970588,0.030302604319835908,0.019230769230769232,0.025
dunnhumby,19584,2,3,0.0,0.0,1.0,0.8284683777889615,0.0,0.007173482953648236,0.17523990998636893,0.0,0.0
dunnhumby,4384,7,7,0.14285714285714285,0.0,0.8571428571428572,0.758951038895679,0.13571428571428573,0.022625769341999346,0.0730632483830396,0.02040816326530612,0.023809523809523808
dunnhumby,18361,6,17,0.11764705882352941,0.05263157894736842,0.8823529411764706,0.834712395275171,0.09705882352941175,0.02212996416470592,0.06343242831773399,0.0196078431372549,0.06862745098039216
dunnhumby,16131,7,1,0.0,0.0,1.0,0.026170105686965275,0.0,0.003790625526619435,0.0,0.0,0.0
dunnhumby,16031,6,4,0.75,0.058823529411764705,0.25,0.985782586814293,0.125,0.02626877974832818,0.17180436685450143,0.25,0.4583333333333333
dunnhumby,19458,49,13,0.6923076923076923,0.0,0.3076923076923077,0.8860864852309243,0.12692307692307692,0.015669072078168693,0.07694783061168681,0.08634222919937205,0.11792018368105325
dunnhumby,19857,4,1,1.0,0.0,0.0,0.4793658782083543,0.35,0.004671056753558431,0.0,0.25,0.3333333333333333
dunnhumby,20446,4,9,0.0,0.0,1.0,0.6142705362634904,0.011111111111111112,0.014510502532386789,0.039630142938955254,0.0,0.0
dunnhumby,2499,12,10,0.6,0.0,0.4,0.7546678409662808,0.075,0.015211437951913634,0.03342329232638315,0.11666666666666665,0.14499999999999996
dunnhumby,10784,9,12,0.5,0.15789473684210525,0.5,0.8460619023653749,0.1625,0.027723758910732903,0.06697105180163415,0.17592592592592593,0.32023809523809527
dunnhumby,7189,10,1,1.0,0.0,0.0,0.7312531454453951,0.95,0.008063564730135604,0.0,0.6,0.5
dunnhumby,11658,2,1,0.0,0.0,1.0,0.18621036738802216,0.0,0.009866840455126608,0.0,0.0,0.0
dunnhumby,8280,47,7,0.14285714285714285,0.0,0.8571428571428572,0.8930189086203176,0.014285714285714287,0.012444933804537381,0.04161848047355725,0.00303951367781155,0.003105590062111801
dunnhumby,10787,6,1,0.0,0.0,1.0,0.8779567186713638,0.0,0.0005759347863282818,0.0,0.0,0.0
dunnhumby,22444,4,3,0.3333333333333333,0.2,0.6666666666666667,0.6878879382653919,0.16666666666666666,0.010510730429555644,0.021906114606186477,0.08333333333333333,0.3333333333333333
dunnhumby,3581,19,3,0.3333333333333333,0.0,0.6666666666666667,0.22911424257674887,0.03333333333333333,0.0027192860847994687,0.0,0.017543859649122806,0.022222222222222223
dunnhumby,13527,22,6,0.6666666666666666,0.0,0.33333333333333337,0.7117513839959738,0.15,0.005863849222326009,0.08704669599883628,0.06818181818181818,0.14444444444444446
dunnhumby,6945,24,9,0.7777777777777778,0.0,0.2222222222222222,0.8669546496672819,0.25,0.021665071842506375,0.06533269635885336,0.12962962962962965,0.19814814814814816
dunnhumby,7279,2,3,0.0,0.0,1.0,0.9529860761617178,0.0,0.01268911996321174,0.27367323474233607,0.0,0.0
dunnhumby,14680,10,6,0.5,0.0,0.5,0.851157523905385,0.08333333333333333,0.015361903133639923,0.032604661960150626,0.06666666666666667,0.25
dunnhumby,17220,13,2,0.5,0.06666666666666667,0.5,0.7989431303472572,0.05,0.020351678983879087,0.0,0.15384615384615385,0.5
dunnhumby,6730,13,1,1.0,0.0,0.0,0.9866633115249119,0.05,0.020595426596886904,0.0,0.07692307692307693,0.07692307692307693
dunnhumby,4249,10,5,0.8,0.0,0.19999999999999996,0.779768495218923,0.06999999999999999,0.00997558771732255,0.023217178663056854,0.1,0.2733333333333333
dunnhumby,15122,9,2,1.0,0.1111111111111111,0.0,0.8120281831907399,0.25,0.029616744920967962,0.07062286666257793,0.3333333333333333,0.6666666666666666
dunnhumby,12722,21,1,1.0,0.0,0.0,0.9807498741821842,0.25,0.0,0.0,0.2857142857142857,0.5
dunnhumby,22246,2,1,0.0,0.0,1.0,0.2299949672873679,0.0,0.004751461328498947,0.0,0.0,0.0
dunnhumby,20745,3,11,0.5454545454545454,0.08,0.4545454545454546,0.8022143935581277,0.07727272727272727,0.01916339759282912,0.057414986424610376,0.2727272727272727,0.3333333333333333
dunnhumby,1462,10,20,0.2,0.0,0.8,0.6824106693507801,0.0325,0.01629627791802605,0.03833658277250492,0.04,0.0314484126984127
dunnhumby,20660,5,9,0.2222222222222222,0.1111111111111111,0.7777777777777778,0.8562321758094279,0.1,0.017324638404634416,0.047696175229066246,0.044444444444444446,0.13333333333333333
dunnhumby,12775,12,1,1.0,0.0,0.0,0.9807498741821842,0.0,0.014093840447753475,0.0,0.08333333333333333,0.14285714285714285
dunnhumby,19672,4,6,0.0,0.0,1.0,0.8663814796175139,0.041666666666666664,0.004324156013085285,0.053335053102211205,0.0,0.0
dunnhumby,13143,10,7,0.14285714285714285,0.0,0.8571428571428572,0.9372888058091883,0.09285714285714286,0.026092425741530312,0.07265056886169766,0.014285714285714287,0.02040816326530612
dunnhumby,16700,2,6,0.16666666666666666,0.0,0.8333333333333334,0.9283048146284182,0.10833333333333334,0.02426700762627834,0.0688215328201069,0.08333333333333333,0.08333333333333333
dunnhumby,1793,35,2,1.0,0.045454545454545456,0.0,0.27686210367388026,0.0,0.0063531673210868896,0.0,0.02857142857142857,0.6
dunnhumby,15451,6,7,0.14285714285714285,0.125,0.8571428571428572,0.6410956934359048,0.028571428571428574,0.03041189843100959,0.12792325733659685,0.023809523809523808,0.14285714285714285
dunnhumby,7985,15,3,0.3333333333333333,0.0,0.6666666666666667,0.7164485824526086,0.03333333333333333,0.009636647680356563,0.005454229336758245,0.06666666666666667,0.16666666666666666
dunnhumby,2474,37,1,1.0,0.25,0.0,0.975968797181681,0.05,0.021783234322607047,0.0,0.05405405405405406,1.0
dunnhumby,15504,4,9,0.6666666666666666,0.0,0.33333333333333337,0.7436951294525527,0.10555555555555556,0.009726775457486006,0.031018334109454888,0.2222222222222222,0.25
dunnhumby,12059,6,7,0.5714285714285714,0.0,0.4285714285714286,0.719983463944209,0.1,0.015453259024219177,0.03959918785206757,0.16666666666666666,0.14761904761904762
dunnhumby,6473,13,1,0.0,0.0,1.0,0.7208102667337695,0.0,0.0029596853914788464,0.0,0.0,0.0
dunnhumby,17870,2,13,0.07692307692307693,0.03571428571428571,0.9230769230769231,0.6650729743331657,0.019230769230769232,0.011436656501412469,0.03225378905261282,0.038461538461538464,0.07692307692307693
dunnhumby,3027,6,1,0.0,0.0,1.0,0.5318319073980876,0.0,0.0,0.0,0.0,0.0
dunnhumby,12880,6,13,0.6923076923076923,0.19047619047619047,0.3076923076923077,0.7918779760752584,0.24615384615384617,0.052792583514099004,0.090562661396325,0.3333333333333333,0.45769230769230773
dunnhumby,5742,21,14,0.7142857142857143,0.05555555555555555,0.2857142857142857,0.8016302394133296,0.16071428571428573,0.031837275654089496,0.06788412738809427,0.227891156462585,0.26700680272108845
dunnhumby,20421,3,4,0.0,0.0,1.0,0.8849396074484147,0.0,0.01730243861530837,0.04219588839812897,0.0,0.0
dunnhumby,5642,7,4,0.75,0.0,0.25,0.7505032712632108,0.42500000000000004,0.05567191182595915,0.20551806620063867,0.21428571428571427,0.25
dunnhumby,2674,11,1,1.0,0.14285714285714285,0.0,0.7448414695520886,0.05,0.015290590918353312,0.0,0.18181818181818182,1.0
dunnhumby,6441,6,2,0.5,0.0,0.5,0.9857825868142929,0.125,0.031199253935429796,0.06796789424474135,0.08333333333333333,0.1
dunnhumby,3716,14,7,0.7142857142857143,0.0,0.2857142857142857,0.7066108275217484,0.20714285714285713,0.016909413289986616,0.04278776814438735,0.15306122448979592,0.17755102040816323
dunnhumby,9513,12,29,0.6551724137931034,0.03225806451612903,0.3448275862068966,0.7536790864758863,0.0879310344827586,0.02727895326801843,0.040259499529226875,0.14942528735632182,0.26954022988505744
dunnhumby,9582,3,13,0.38461538461538464,0.16666666666666666,0.6153846153846154,0.8100634896055126,0.1423076923076923,0.024130374080877356,0.05272273585969012,0.23076923076923078,0.2948717948717949
dunnhumby,11769,11,6,1.0,0.15625,0.0,0.8072051669183024,0.16666666666666666,0.04435015687608124,0.059793363814030866,0.5606060606060606,0.8571428571428572
dunnhumby,2432,7,3,0.0,0.0,1.0,0.5825364871665828,0.0,0.01718587771969909,0.05505590382698874,0.0,0.0
dunnhumby,10506,17,1,0.0,0.0,1.0,0.837317564167086,0.05,0.00962754225328716,0.0,0.0,0.0
dunnhumby,4464,18,4,0.75,0.0,0.25,0.7592476094614997,0.075,0.01289981677678842,0.018004818836477234,0.06944444444444445,0.07819794584500467
